ID,City,District,Neighborhood,İlan no,Son Güncelleme Tarihi,Oda + Salon Sayısı,Brüt / Net ,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Aidat,Cephe,Depozito,Yakıt Tipi,Yetkili Ofis,Rent,Site İçerisinde,Krediye Uygunluk,Tapu Durumu,Takas,Kira Getirisi
1868,Ankara,Çankaya,Yaşamkent,4077-2173,11-04-2023,2,40,Ara Kat,1,Merkezi,4,Eşyalı,1,Betonarme,İkinci El,Kiracılı,,"Doğu, Batı","8,500",Doğalgaz,Evet,"8,500",,,,,
1869,Ankara,Çankaya,Yukarı Dikmen,117073-193,08-04-2023,2,76,11,5,Yerden Isıtma,30,Eşyalı Değil,1,Betonarme,İkinci El,Boş,"1,200","Güney, Doğu","15,000",Doğalgaz,Evet,"10,000",,,,,
1870,Ankara,Etimesgut,Bağlıca,3191-10777,03-04-2023,4,165,2,11,Merkezi (Pay Ölçer),10,,2,,,,200,,,,,"13,000",,,,,
1871,Ankara,Çankaya,Oran,4337-3328,21-03-2023,3,100,21 ve üzeri,3,Merkezi,38,Eşyalı,1,Betonarme,,Kiracılı,"2,260",Güney,"28,500",Doğalgaz,,"28,500",,,,,
1872,Ankara,Keçiören,Etlik,40508-1059,31-03-2023,4,115,1,30,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50,Batı,"7,000",Doğalgaz,Evet,"7,000",,,,,
1873,Ankara,Çankaya,Hilal,43940-2061,27-03-2023,5,200,Ara Kat,11,Kombi,4,Eşyalı,2,Betonarme,İkinci El,Boş,,"Güney, Doğu","50,000",Doğalgaz,Evet,"25,000",,,,,
1874,Ankara,Çankaya,Oran,67934-4017,27-02-2023,6,345,21 ve üzeri,11,Merkezi (Pay Ölçer),30,Eşyalı Değil,4,,,Mülk Sahibi,,,,,,"89,750",Park Oran Konutları,Uygun değil,,,
1875,Ankara,Çankaya,Büyükesat,4129-1875,11-04-2023,5,220,Ara Kat,30,Merkezi (Pay Ölçer),10,Eşyalı Değil,2,,,,,,"23,500",,Evet,"23,500",,,,,
1876,Ankara,Etimesgut,Yukarıyurtçu,3044-3959,21-03-2023,4,137,4,11,Merkezi (Pay Ölçer),6,Eşyalı Değil,1,Betonarme,İkinci El,Boş,460,"Güney, Doğu","7,250",Doğalgaz,Evet,"7,250",,,,,
1877,Ankara,Çankaya,Güzeltepe,83743-383,23-02-2023,5,350,Ara Kat,25,Kombi,5,,4,,,,,,"27,500",,,"27,500",,,,,
1878,Ankara,Çankaya,Oran,3420-9179,21-02-2023,5,165,21 ve üzeri,11,Merkezi (Pay Ölçer),30,Eşyalı,2,Betonarme,İkinci El,Boş,,,,Doğalgaz,Evet,"30,000",,,,,
1879,Ankara,Keçiören,Bağlarbaşı,114617-424,22-03-2023,3,95,Yüksek Giriş,35,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Belirtilmemiş,50,"Güney, Batı","6,000",Doğalgaz,,"6,000",,,,,
1880,Ankara,Çankaya,Kırkkonaklar,33976-649,22-02-2023,5,270,En Üst Kat,17,Kombi,3,Eşyalı,3,Betonarme,İkinci El,Mülk Sahibi,200,"Güney, Doğu","38,000",Doğalgaz,Evet,"19,000",,,,,
1881,Ankara,Çankaya,Güzeltepe,83594-584,09-03-2023,7,300,,20,Kombi,2,Eşyalı,3,Betonarme,İkinci El,Mülk Sahibi,"2,200",,"55,000",Doğalgaz,Evet,"40,000",,,,,
1882,Ankara,Çankaya,Öveçler,3920-9991,10-04-2023,4,125,2,25,Merkezi,3,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,800,"Kuzey, Güney, Doğu","20,000",Doğalgaz,Evet,"12,500",,,,,
1883,Ankara,Çankaya,İlkbahar,121733-970,26-03-2023,7,305,1,16,Kombi,10,Eşyalı Değil,3,,,Mülk Sahibi,1,"Güney, Doğu, Batı",,,,"35,000",,Uygun değil,,,
1884,Ankara,Çankaya,İlkadım,119464-69,27-03-2023,3,110,10,20,Merkezi,14,Eşyalı Değil,1,Betonarme,İkinci El,Boş,"1,200","Kuzey, Doğu","12,000",Doğalgaz,Evet,"12,000","Şelale Sitesi (Ankara, Çankaya, İlkadım)",,,,
1885,Ankara,Çankaya,Meşrutiyet,129908-303,15-03-2023,1,45,4,30,Merkezi,5,Eşyalı,1,Betonarme,İkinci El,Boş,,,"7,500",Doğalgaz,Evet,"7,500",,,,,
1886,Ankara,Çankaya,Kırkkonaklar,126712-11,08-03-2023,5,175,4,7,Kombi,4,Eşyalı Değil,2,Betonarme,İkinci El,Boş,150,"Kuzey, Güney, Doğu, Batı","16,500",Doğalgaz,Evet,"14,500",,,,,
1887,Ankara,Gölbaşı,İncek,102968-2597,01-04-2023,3,73,4,0,Yerden Isıtma,28,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,"Güney, Batı","17,000",Doğalgaz,,"8,500",Kent İncek Konutları,,,,
1888,Ankara,Çankaya,Ümit,3101-2366,31-03-2023,5,250,12,1,Merkezi (Pay Ölçer),27,Eşyalı Değil,3,Betonarme,,Boş,100,"Güney, Doğu","50,000",Doğalgaz,Evet,"25,000",,,,,
1889,Ankara,Çankaya,Sancak,39156-4870,08-04-2023,4,120,3,25,Kombi,4,Eşyalı,1,,,Boş,150,,"25,000",,,"16,000",,,,,
1890,Ankara,Çankaya,Sağlık,47158-1745,27-03-2023,2,80,En Üst Kat,30,Merkezi,5,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,550,Güney,"5,500",Doğalgaz,Evet,"5,500",,,,,
1891,Ankara,Çankaya,Yıldızevler,1345-1917,21-03-2023,4,240,En Üst Kat,15,Merkezi (Pay Ölçer),8,Eşyalı,2,Betonarme,İkinci El,Boş,"1,000",Güney,"30,000",Doğalgaz,,"24,000",,,,,
1892,Ankara,Kahramankazan,Fatih,0-39305218,01-04-2023,4,140,4,10,Kombi,7,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,Güney,,Doğalgaz,,"7,000",,,,,
1893,Ankara,Çankaya,Umut,90726-1184,27-03-2023,2,75,Yüksek Giriş,40,Kombi,5,Eşyalı,2,Betonarme,İkinci El,Boş,50,,,Doğalgaz,Evet,"11,000",,,,,
1894,Ankara,Çankaya,Oran,43014-2746,18-03-2023,3,110,Ara Kat,5,Merkezi (Pay Ölçer),4,Eşyalı Değil,1,Betonarme,,Boş,,"Güney, Batı",,,Evet,"30,000",Kuzu Rezidans,,,,
1895,Ankara,Çankaya,Ümit,129272-352,06-04-2023,9,440,,12,Kombi,4,Eşyalı Değil,2,,İkinci El,Boş,1,"Kuzey, Güney, Doğu, Batı","60,000",,Evet,"30,000",,,,,
1896,Ankara,Çankaya,Güzeltepe,91324-4540,07-04-2023,6,384,21 ve üzeri,11,Merkezi (Pay Ölçer),23,Eşyalı Değil,3,,,Boş,2,"Kuzey, Güney, Doğu",,,,"80,000",Park Vadi Evleri,,,,
1897,Ankara,Çankaya,Oran,1740-2186,10-04-2023,4,180,21 ve üzeri,5,Merkezi (Pay Ölçer),30,Eşyalı Değil,2,,,Boş,,Doğu,,,,"27,300",,,,,
1898,Ankara,Gölbaşı,Kızılcaşar,117736-67,31-01-2023,9,980,,2,Kombi,4,Eşyalı Değil,8,Betonarme,Sıfır,Boş,"2,000","Kuzey, Güney, Doğu, Batı","130,000",Doğalgaz,Evet,"137,000",,,,,
1899,Ankara,Çankaya,İlkadım,30001-6933,13-03-2023,5,170,19,20,Merkezi,25,Eşyalı,2,Betonarme,İkinci El,Boş,"1,650","Güney, Batı",,Doğalgaz,Evet,"24,000",,,,,
1900,Ankara,Çankaya,Aziziye,14225-2899,10-04-2023,4,250,10,10,Merkezi (Pay Ölçer),31,Eşyalı Değil,2,Betonarme,İkinci El,Boş,"2,700",,,Doğalgaz,,"36,000",Portakal Çiçeği,,,,
1901,Ankara,Çankaya,Cevizlidere,4110-2590,08-04-2023,4,145,Yüksek Giriş,9,Kombi,4,Eşyalı,2,Betonarme,İkinci El,Boş,,,"17,000",Doğalgaz,Evet,"17,000",,,,,
1902,Ankara,Çankaya,İşçi Blokları,4337-3175,24-03-2023,5,250,2,22,Kombi,12,Eşyalı,2,Betonarme,İkinci El,Mülk Sahibi,400,Doğu,"18,000",Doğalgaz,Evet,"18,000",,,,,
1903,Ankara,Keçiören,Etlik,40508-1058,26-03-2023,4,125,2,30,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,100,"Güney, Doğu","10,000",Doğalgaz,Evet,"10,000",,,,,
1904,Ankara,Altındağ,Hacettepe,114144-1506,28-03-2023,4,180,1,30,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,,,"24,000",Doğalgaz,Evet,"12,000",,,,,
1905,Ankara,Etimesgut,Şehit Osman Avcı,4788-5911,06-04-2023,2,52,1,30,Merkezi (Pay Ölçer),15,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,350,Batı,"5,500",Doğalgaz,Evet,"5,500",,,,,
1906,Ankara,Çankaya,Kırkkonaklar,32120-3184,11-02-2023,5,250,6,11,Merkezi,11,Eşyalı,2,Betonarme,İkinci El,Mülk Sahibi,"3,800","Kuzey, Güney","25,000",Doğalgaz,Evet,"25,000",Aloha Residence,,,,
1907,Ankara,Çankaya,Bahçelievler,3897-480,11-04-2023,4,125,Yüksek Giriş,35,Merkezi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,"1,100","Güney, Doğu, Batı","15,000",Doğalgaz,Evet,"11,000",,,,,
1908,Ankara,Güdül,Çağa,9609-4116,11-04-2023,2,60,5,10,Jeotermal Isıtma,5,Eşyalı,1,Betonarme,İkinci El,Boş,212,Kuzey,,Doğalgaz,Evet,"4,000",,,,,
1909,Ankara,Çankaya,Emek,3584-27206,27-03-2023,4,140,Yüksek Giriş,15,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Kuzey, Güney, Doğu",,Doğalgaz,Evet,"13,000",,,,,
1910,Ankara,Çankaya,Yıldızevler,96629-699,10-04-2023,5,235,5,10,Merkezi (Pay Ölçer),11,Eşyalı,2,Betonarme,İkinci El,Boş,"1,450","Güney, Doğu","40,000",Doğalgaz,Evet,"40,000",,,,,
1911,Ankara,Çankaya,Kazım Özalp,38897-1115,17-02-2023,7,370,Teras Katı,20,Kat Kaloriferi,2,Eşyalı Değil,3,Betonarme,İkinci El,Boş,300,"Doğu, Batı","35,000",Doğalgaz,,"35,000",,,,,
1912,Ankara,Çankaya,Oran,83743-328,20-02-2023,4,140,21 ve üzeri,5,Kat Kaloriferi,40,Eşyalı Değil,2,,,,,,"28,000",,,"28,000",One Tower,,,,
1913,Ankara,Çankaya,Kırkkonaklar,18887-7432,25-03-2023,5,210,5,5,Merkezi (Pay Ölçer),18,Eşyalı,2,,,Boş,1,"Kuzey, Güney, Doğu, Batı","35,000",,,"35,000",Park Vadi Evleri,,,,
1914,Ankara,Yenimahalle,Yuvaköy,111334-3554,01-04-2023,4,130,4,0,Merkezi (Pay Ölçer),9,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,Kuzey,"11,500",Doğalgaz,Evet,"11,500",,,,,
1915,Ankara,Çankaya,Yukarı Bahçelievler,4094-1183,31-03-2023,4,125,1,35,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Kiracılı,100,,"15,000",Doğalgaz,Evet,"15,000",,,,,
1916,Ankara,Çankaya,Gaziosmanpaşa,16602-1594,24-03-2023,4,145,Ara Kat,30,Kombi,4,Eşyalı,2,,,,300,,,,,"26,000",,,,,
1917,Ankara,Yenimahalle,Kardelen,131325-44,01-04-2023,4,105,Yüksek Giriş,30,Kombi,4,Eşyalı Değil,1,Betonarme,İkinci El,,,"Doğu, Batı","7,500",Doğalgaz,,"7,500",,,,,
1918,Ankara,Çankaya,Kırkkonaklar,50790-246,08-04-2023,4,145,2,16,Kombi,4,Eşyalı Değil,1,Betonarme,İkinci El,Boş,1,"Kuzey, Doğu","16,000",Doğalgaz,Evet,"10,000",,,,,
1919,Ankara,Çankaya,Kavaklıdere,3221-2871,03-04-2023,4,150,4,50,Merkezi,4,Eşyalı,1,Betonarme,İkinci El,Mülk Sahibi,"1,100","Güney, Doğu, Batı","15,000",Doğalgaz,Evet,"15,000",,,,,
1920,Ankara,Keçiören,Etlik,59400-1,10-04-2023,3,100,2,5,Merkezi,15,Eşyalı,2,Betonarme,Sıfır,Boş,500,Batı,"10,000",Doğalgaz,Evet,"17,500",,,,,
1921,Ankara,Çankaya,Küçükesat,112994-179,02-04-2023,2,90,3,1,Kombi,5,Eşyalı,1,Betonarme,,Boş,,"Güney, Batı",,Doğalgaz,Evet,"16,000",,,,,
1922,Ankara,Çankaya,Büyükesat,103053-474,21-02-2023,4,120,8,40,Merkezi,10,Eşyalı,1,Betonarme,İkinci El,Boş,,"Doğu, Batı",,Doğalgaz,Evet,"18,000",Mesa Güneş Sitesi,,,,
1923,Ankara,Etimesgut,Şeyh Şamil,23342-4933,07-04-2023,2,60,Ara Kat,25,Merkezi,6,Eşyalı Değil,1,Betonarme,İkinci El,,"1,080",Güney,"5,000",Doğalgaz,Evet,"6,500",,,,,
1924,Ankara,Çankaya,Eti,10249-3858,09-04-2023,4,120,2,31,Kombi,4,,1,Betonarme,İkinci El,Boş,,Güney,,Doğalgaz,Evet,"6,500",,,,,
1925,Ankara,Yenimahalle,Emniyet,1124-5527,11-04-2023,2,70,17,0,Merkezi (Pay Ölçer),17,Eşyalı Değil,1,Betonarme,Sıfır,Boş,"2,700",Kuzey,"15,000",Doğalgaz,Evet,"15,000",,,,,
1926,Ankara,Çankaya,Mutlukent,2888-14713,10-04-2023,11,700,Bahçe Katı,26,Kombi,3,Eşyalı Değil,7,,,Boş,,"Kuzey, Doğu",,,,"62,500",Hekimköy Sitesi,Uygun değil,,,
1927,Ankara,Çankaya,Birlik,123623-724,31-03-2023,6,380,Bahçe Katı,3,Kombi,4,Eşyalı,5,,,Mülk Sahibi,125,"Kuzey, Güney, Doğu, Batı",,,,"70,000",,Uygun değil,,,
1928,Ankara,Çankaya,Aziziye,124381-181,10-04-2023,4,135,1,31,Merkezi (Pay Ölçer),5,Eşyalı,1,,,Boş,700,"Kuzey, Doğu, Batı",,,,"18,000",Birinci Basın Sitesi,,,,
1929,Ankara,Çankaya,İlkbahar,25807-2559,31-03-2023,3,110,Ara Kat,5,Merkezi (Pay Ölçer),29,Eşyalı,2,Betonarme,İkinci El,Boş,500,"Güney, Doğu","15,500",Doğalgaz,Evet,"13,500",,,,,
1930,Ankara,Çankaya,Büyükesat,117736-62,21-02-2023,7,380,2,20,Kombi,4,Eşyalı Değil,3,Betonarme,İkinci El,Boş,"4,000","Kuzey, Güney, Batı","38,000",Doğalgaz,Evet,"38,000",,,,,
1931,Ankara,Çankaya,Gaziosmanpaşa,4337-2957,07-04-2023,5,190,Bahçe Katı,30,Merkezi,4,Eşyalı,1,Betonarme,,Boş,720,,"15,000",Doğalgaz,,"18,000",,,,,
1932,Ankara,Sincan,Alcı,136693-20,29-03-2023,4,130,Ara Kat,1,Kombi,10,Eşyalı Değil,2,Betonarme,Sıfır,Boş,400,Güney,"3,500",Elektrik,Evet,"3,500",Evet (Site Adı Belirtilmemiş),,,,
1933,Ankara,Çankaya,Büyükesat,8006-703,17-02-2023,4,135,Bahçe Katı,30,Merkezi,4,Eşyalı,2,Betonarme,,Mülk Sahibi,930,"Güney, Doğu, Batı","20,000",Doğalgaz,Evet,"14,000",,,,,
1934,Ankara,Çankaya,Ayrancı,39156-4881,11-04-2023,4,135,3,45,Merkezi,4,Eşyalı Değil,1,,,Boş,"1,800","Doğu, Batı","28,000",,,"13,500",,,,,
1935,Ankara,Çankaya,Alacaatlı,5665-217,07-03-2023,7,"2,000",,10,VRV,3,Eşyalı,5,Betonarme,İkinci El,Boş,,"Kuzey, Güney, Doğu, Batı",,Elektrik,Evet,"59,000",,,,,
1936,Ankara,Gölbaşı,Kızılcaşar,3420-8972,29-03-2023,2,55,Çatı Katı,5,Merkezi,5,Eşyalı,1,Betonarme,İkinci El,Boş,,,,Doğalgaz,Evet,"7,000",,,,,
1937,Ankara,Çankaya,Aziziye,8539-5736,11-04-2023,5,325,9,5,Merkezi (Pay Ölçer),30,Eşyalı Değil,2,,,Boş,2-Jun,"Güney, Doğu, Batı",,,,"39,000",Portakal Çiçeği Residence,Uygun değil,,,
1938,Ankara,Yenimahalle,Emniyet,122234-309,28-03-2023,2,82,3,0,Merkezi (Pay Ölçer),8,Eşyalı Değil,1,,Sıfır,Boş,,"Kuzey, Doğu",,,Evet,"11,500",,,,,
1939,Ankara,Çankaya,100. Yıl,6092-1682,01-03-2023,4,100,Giriş Katı,39,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,75,Doğu,"10,000",Doğalgaz,Evet,"8,500",,,,,
1940,Ankara,Gölbaşı,Bahçelievler,96079-189,22-03-2023,2,85,Ara Kat,0,Merkezi,4,Eşyalı,1,Betonarme,Sıfır,Boş,75,"Güney, Doğu","5,500",Doğalgaz,Evet,"9,500",,,,,
1941,Ankara,Çankaya,Dodurga,130591-374,20-03-2023,5,230,15,1,Merkezi (Pay Ölçer),20,Eşyalı Değil,4,,Sıfır,Boş,"1,125",Güney,"40,000",Doğalgaz,Evet,"20,250",,,,,
1942,Ankara,Çankaya,Büyükesat,4537-9729,21-03-2023,2,65,Kot 2,25,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,150,,"20,000",Doğalgaz,Evet,"10,000",,,,,
1943,Ankara,Çankaya,Hilal,117073-201,06-04-2023,3,110,4,5,Merkezi,5,Eşyalı,2,,,Boş,2,"Güney, Doğu",,,,"14,000",,Uygun değil,,,
1944,Ankara,Çankaya,Emek,14347-1277,22-03-2023,2,65,Ara Kat,4,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,150,"Güney, Batı","15,000",Doğalgaz,Evet,"13,500",,,,,
1945,Ankara,Çankaya,Esatoğlu,35644-852,03-04-2023,3,85,Yüksek Giriş,35,Kombi,4,Eşyalı,1,Betonarme,İkinci El,Boş,75,Güney,"15,000",Doğalgaz,Evet,"15,000",,,,,
1946,Ankara,Çankaya,Kırkkonaklar,18887-7410,10-04-2023,5,230,11,5,Merkezi (Pay Ölçer),18,Eşyalı,2,,,Mülk Sahibi,1-Feb,Güney,,,,"20,500",Park Vadi Evleri,Uygun değil,,,
1947,Ankara,Çankaya,Aziziye,8528-1497,08-02-2023,4,222,16,12,Merkezi (Pay Ölçer),32,Eşyalı Değil,2,,,,"4,000",,"35,500",,,"35,500",Portakal Çiçeği Residence,,,,
1948,Ankara,Çankaya,Meşrutiyet,129908-302,04-04-2023,1,30,4,30,Kombi,5,Eşyalı,1,Betonarme,İkinci El,Boş,,,"6,500",Doğalgaz,Evet,"6,500",,,,,
1949,Ankara,Yenimahalle,Emniyet,126667-134,02-04-2023,1,40,1,0,Merkezi,4,Eşyalı,1,Betonarme,Sıfır,Boş,,,"18,000",Doğalgaz,Evet,"8,550",,,,,
1950,Ankara,Etimesgut,Şeker,88366-423,07-04-2023,2,60,4,8,Merkezi (Pay Ölçer),10,Eşyalı,1,Betonarme,İkinci El,Kiracılı,450,Güney,"10,000",Doğalgaz,Evet,"10,000",Evet (Site Adı Belirtilmemiş),,,,
1951,Ankara,Çankaya,Oran,43014-2738,24-02-2023,5,160,21 ve üzeri,15,Merkezi (Pay Ölçer),30,Eşyalı Değil,2,Betonarme,,Boş,,"Güney, Doğu",,,Evet,"45,000",Park Oran Konutları,,,,
1952,Ankara,Çankaya,Oran,83743-378,20-02-2023,4,180,21 ve üzeri,10,Merkezi (Pay Ölçer),30,Eşyalı Değil,2,,,,,,"28,500",,,"28,500",,,,,
1953,Ankara,Çankaya,Murat,14488-3075,03-04-2023,4,125,Kot 1,30,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,50,"Güney, Batı","9,500",Doğalgaz,Evet,"9,500",,,,,
1954,Ankara,Çankaya,Çukurambar,110876-270,17-03-2023,6,550,,10,Kombi,4,Eşyalı Değil,5,,,,"2,000",,"66,500",,,"66,500",,,,,
1955,Ankara,Çankaya,Kırkkonaklar,32120-3071,11-02-2023,7,460,Çatı Katı,11,Merkezi,11,Eşyalı,3,Betonarme,Sıfır,Boş,"2,500","Kuzey, Güney, Doğu, Batı","50,000",Doğalgaz,Evet,"54,000",Aloha evleri,,,,
1956,Ankara,Çankaya,Aziziye,21509-1582,25-03-2023,6,350,14,15,Merkezi,25,Eşyalı Değil,2,Betonarme,İkinci El,Boş,"2,000","Kuzey, Güney, Doğu, Batı",,Doğalgaz,Evet,"28,500",Evet (Site Adı Belir,,,,
1957,Ankara,Etimesgut,Yeşilova,91324-4503,31-03-2023,3,105,Giriş Katı,0,Merkezi (Pay Ölçer),22,Eşyalı Değil,1,Betonarme,Sıfır,Kiracılı,930,Doğu,"23,000",Doğalgaz,Evet,"11,500",,,,,
1958,Ankara,Çankaya,Beytepe,7677-4528,11-04-2023,8,420,,10,Kombi,3,,4,,,,"1,750",,,Doğalgaz,,"50,000",Bilkent Bahçe Konutları,,,,
1959,Ankara,Çankaya,Aşıkpaşa,58419-3550,11-04-2023,4,135,1,20,Kombi,3,Eşyalı Değil,1,,İkinci El,,50,"Güney, Doğu",,Doğalgaz,Evet,"8,650",,,,,
1960,Ankara,Çankaya,Güzeltepe,16602-1591,05-04-2023,4,160,Ara Kat,50,Merkezi,8,Eşyalı,2,,,,"2,500",,,Doğalgaz,,"20,000",,,,,
1961,Ankara,Çankaya,Çiğdem,2888-14585,22-03-2023,5,170,1,16,Merkezi,9,Eşyalı Değil,2,,,Boş,,"Güney, Batı",,,,"25,000",Hüner Sitesi,Uygun değil,,,
1962,Ankara,Çankaya,Ayrancı,3620-9456,30-01-2023,7,346,18,23,Merkezi,22,Eşyalı,2,Betonarme,İkinci El,Boş,"3,072","Güney, Doğu, Batı",,Doğalgaz,Evet,"57,000",,,,,
1963,Ankara,Çankaya,Aziziye,124381-157,25-02-2023,5,200,3,22,Merkezi,4,Eşyalı Değil,1,Betonarme,İkinci El,Boş,"1,100","Güney, Doğu, Batı",,Doğalgaz,Evet,"16,500",,,,,
1964,Ankara,Çankaya,Alacaatlı,117736-52,04-03-2023,7,"1,700",,13,Kombi,3,Eşyalı,4,Betonarme,İkinci El,Mülk Sahibi,"1,000","Kuzey, Güney, Doğu, Batı","400,000",Doğalgaz,Evet,"216,000",,,,,
1965,Ankara,Çankaya,Hilal,25807-2398,31-03-2023,4,150,3,2,Merkezi,6,Eşyalı,1,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı","13,000",Doğalgaz,Evet,"24,000",,,,,
1966,Ankara,Çankaya,Fidanlık,1468-9935,24-03-2023,4,130,4,38,Kombi,5,Eşyalı Değil,1,Betonarme,İkinci El,Boş,80,"Güney, Doğu","8,000",Doğalgaz,Evet,"8,000",,,,,
1967,Ankara,Çankaya,Yaşamkent,0-40481387,17-03-2023,2,65,En Üst Kat,10,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,,,"15,000",Doğalgaz,,"9,900",,,,,
1968,Ankara,Çankaya,Konutkent,4018-4150,22-02-2023,4,160,7,0,VRV,30,Eşyalı Değil,2,,,Boş,2-May,,,,,"24,000",Elya Royal Tower,Uygun değil,,,
1969,Ankara,Yenimahalle,Gazi,39117-833,25-03-2023,2,65,Yüksek Giriş,6,Kombi,2,Eşyalı Değil,1,Betonarme,İkinci El,Boş,100,Güney,"35,000",Doğalgaz,Evet,"11,000",,,,,
1970,Ankara,Keçiören,Etlik,59400-3,25-03-2023,2,65,10,5,Merkezi,15,Eşyalı,1,Betonarme,İkinci El,Boş,"1,000","Kuzey, Güney, Doğu, Batı","15,000",Doğalgaz,Evet,"12,000",,,,,
1971,Ankara,Çankaya,Cebeci,26713-578,31-03-2023,2,50,Giriş Katı,40,Isıtma Yok,4,Eşyalı,1,Betonarme,İkinci El,Boş,20,"Güney, Batı","3,000",Elektrik,Evet,"3,250",,,,,
1972,Ankara,Keçiören,Kavacık Subayevleri,4469-1535,07-04-2023,28,"1,382",,25,Merkezi,5,Eşyalı Değil,8,Betonarme,İkinci El,Boş,,"Kuzey, Güney, Doğu, Batı",,Doğalgaz,Evet,"100,000",,,,,
1973,Ankara,Çankaya,Aşıkpaşa,112994-159,18-02-2023,3,110,2,3,Merkezi,4,Eşyalı,1,Betonarme,,Boş,,"Güney, Batı",,,Evet,"21,000",,,,,
1974,Ankara,Çankaya,Büyükesat,4337-3272,05-04-2023,4,170,Kot 3,12,Merkezi (Pay Ölçer),23,Eşyalı Değil,2,Betonarme,İkinci El,Boş,"3,000",Doğu,"28,000",Doğalgaz,Evet,"20,000",,,,,
1975,Ankara,Çankaya,Konutkent,3191-10661,04-03-2023,3,90,21 ve üzeri,1,Merkezi (Pay Ölçer),30,,1,,,,"1,100","Kuzey, Doğu",,,,"13,500",,,,,
1976,Ankara,Çankaya,Emek,71312-323,22-02-2023,5,160,4,20,Kombi,4,Eşyalı,2,,,,,"Güney, Batı","14,000",Doğalgaz,,"19,000",,,,,
1977,Ankara,Çankaya,Birlik,39032-2056,03-03-2023,2,70,Ara Kat,10,Merkezi,5,Eşyalı,1,Betonarme,İkinci El,Boş,200,"Kuzey, Güney, Doğu, Batı","9,000",Doğalgaz,,"9,000",,,,,
1978,Ankara,Çankaya,İlkbahar,22612-970,14-01-2023,3,120,Ara Kat,2,Merkezi (Pay Ölçer),25,Eşyalı,2,Çelik,İkinci El,Mülk Sahibi,"1,126","Kuzey, Batı","120,000",Doğalgaz,Evet,"60,000",,,,,
1979,Ankara,Çankaya,Emek,76287-2050,12-03-2023,4,180,4,3,Kombi,4,Eşyalı,1,Betonarme,İkinci El,Mülk Sahibi,150,"Güney, Batı","30,000",Doğalgaz,Evet,"20,000",,,,,
1980,Ankara,Çankaya,İlkbahar,63728-2877,11-04-2023,3,103,Ara Kat,2,Merkezi (Pay Ölçer),20,Eşyalı Değil,2,,,Boş,,Doğu,,Doğalgaz,Evet,"22,500",,,,,
1981,Ankara,Çankaya,Hilal,126712-10,08-03-2023,5,350,2,25,Merkezi,4,Eşyalı,2,Betonarme,İkinci El,Boş,350,"Kuzey, Güney, Doğu, Batı",,Doğalgaz,Evet,"20,000",,,Kat Mülkiyeti,,
1982,Ankara,Polatlı,Şehitlik,0-40481888,20-03-2023,2,75,Ara Kat,5,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,,,,Doğalgaz,,"5,000",,,,,
1983,Ankara,Etimesgut,Yapracık,136693-19,28-03-2023,5,170,Ara Kat,11,Merkezi (Pay Ölçer),13,Eşyalı Değil,2,Betonarme,İkinci El,Boş,430,Güney,"8,000",Doğalgaz,Evet,"8,000",13 etap,,,,
1984,Ankara,Keçiören,Adnan Menderes,71390-778,18-03-2023,4,135,8,0,Merkezi (Pay Ölçer),9,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,Güney,"28,000",Doğalgaz,Evet,"15,000",,,,,
1985,Ankara,Çankaya,Meşrutiyet,129908-301,16-03-2023,2,45,1,30,Kombi,5,Eşyalı,1,Betonarme,İkinci El,Boş,,,"9,000",Doğalgaz,Evet,"9,000",,,,,
1986,Ankara,Çankaya,Güvenevler,39156-4883,10-04-2023,4,120,Bahçe Katı,45,Merkezi,4,,1,,,Boş,"1,250",Doğu,"10,000",,,"7,500",,,,,
1987,Ankara,Çankaya,Yukarı Dikmen,117073-204,06-04-2023,2,60,3,4,Merkezi,4,Eşyalı,1,Betonarme,İkinci El,Boş,"2,000","Güney, Doğu","15,000",Doğalgaz,Evet,"11,000",,,,,
