,City,District,Neighborhood,İlan no,Son Güncelleme Tarihi,Oda + Salon Sayısı,Brüt / Net M2,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Krediye Uygunluk,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Tapu Durumu,Aidat,Takas,Cephe,Site İçerisinde,Kira Getirisi,Yakıt Tipi,Rent,Yetkili Ofis,Kapalı Alan M2,Açık Alan M2,Bina Sayısı,Depozito
500,Ankara,Mamak,Durali Alıç,130606-147,23-03-2023,5 + 1,250 m2,10. Kat,5 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,100 TL,Evet,"Güney, Doğu",,9.000 TL,Doğalgaz,2.999.999 TL,Evet,,,,
501,Ankara,Etimesgut,Atakent,133908-26,27-02-2023,2 + 1,110 m2,1. Kat,19 Yaşında,Kombi,4 Katlı,Uygun,,1,,,,,,,,,,,1.110.000 TL,,,,,
502,Ankara,Çubuk,Yıldırım Beyazıt,117360-138,30-03-2023,4 + 1,169 m2,2. Kat,Sıfır Bina,Kombi,10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,100 TL,Hayır,"Güney, Doğu",ÇINAR KULE,5.500 TL,Doğalgaz,2.250.000 TL,Evet,,,,
503,Ankara,Çankaya,Birlik,46555-8064,15-03-2023,3 + 1,135 m2,Yüksek Giriş,21 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,,,Kiracılı,Kat Mülkiyeti,150 TL,Hayır,"Kuzey, Güney, Doğu",,,,2.400.000 TL,,,,,
504,Ankara,Çankaya,İleri,42247-220,03-04-2023,4 + 1,115 m2,Kot 1,35 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Doğu,,6.000 TL,Doğalgaz,1.600.000 TL,Evet,,,,
505,Ankara,Mamak,General Zeki Doğan,60527-3,13-04-2023,2 + 1,95 m2,,1 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,,Sıfır,Boş,Kat Mülkiyeti,,,,,,Doğalgaz,23.000.000 TL,,,,,
506,Ankara,Çankaya,Öveçler,132108-96,03-04-2023,3 + 1,110 m2,3. Kat,21 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,,,Kiracılı,,,,"Güney, Batı",,,Doğalgaz,1.800.000 TL,Evet,,,,
507,Ankara,Çubuk,Cumhuriyet,130237-79,04-04-2023,3 + 1,150 m2,2. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Evet,,,5.000 TL,Doğalgaz,1.825.000 TL,Evet,,,,
508,Ankara,Çankaya,Malazgirt,99900-1196,13-04-2023,3 + 1,175 m2,3. Kat,6 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,100 TL,Hayır,"Güney, Doğu, Batı",,6.500 TL,Doğalgaz,2.490.000 TL,Evet,,,,
509,Ankara,Çankaya,Mutlukent,80318-130,14-04-2023,6 + 2,540 m2,,Sıfır Bina,Kombi,3 Katlı,Bilinmiyor,Eşyalı Değil,3,Betonarme,Yapım Aşamasında,Boş,Kat İrtifakı,,Hayır,,,,Doğalgaz,16.000.000 TL,,,,,
510,Ankara,Mamak,Şirintepe,123094-1442,09-04-2023,2 + 1,105 m2,Giriş Katı,12 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Güney,,,Doğalgaz,1.010.000 TL,Evet,,,,
511,Ankara,Çankaya,Birlik,8790-1360,30-03-2023,3 + 1,135 m2,Giriş Katı,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,250 TL,Hayır,Güney,,4.000 TL,Doğalgaz,2.750.000 TL,Evet,,,,
512,Ankara,Sincan,Fevzi Çakmak,14936-2048,07-04-2023,3 + 1,150 m2,4. Kat,8 Yaşında,Kombi,17 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,400 TL,Hayır,Doğu,"Vadi Evleri (Ankara, Sincan, Mustafa Kemal)",5.000 TL,Doğalgaz,2.150.000 TL,Evet,,,,
513,Ankara,Çubuk,Cumhuriyet,104091-69,01-04-2023,2 + 0,64 m2,Yüksek Giriş,Sıfır Bina,Kombi,4 Katlı,Uygun değil,Eşyalı Değil,1,,,Boş,Kat İrtifakı,,Evet,,,,,990.000 TL,,,,,
514,Ankara,Pursaklar,Fatih,66647-1068,05-04-2023,3 + 1,125 m2,3. Kat,11 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Mülk Sahibi,Kat Mülkiyeti,,Hayır,,,,,1.730.000 TL,,,,,
515,Ankara,Çankaya,Kavaklıdere,8168-2452,13-04-2023,3 + 1,140 m2,2. Kat,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,,100 TL,Hayır,"Kuzey, Doğu, Batı",,,Doğalgaz,2.300.000 TL,,,,,
516,Ankara,Çankaya,Mürsel Uluç,7090-7746,03-03-2023,3 + 1,120 m2,3. Kat,2 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Boş,Kat Mülkiyeti,100 TL,Hayır,"Güney, Batı",,3.500 TL,Doğalgaz,2.800.000 TL,Evet,,,,
517,Ankara,Mamak,Altıağaç,45607-2354,13-04-2023,3 + 1,128 m2,4. Kat,2 Yaşında,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,300 TL,Hayır,"Güney, Doğu",,6.000 TL,Doğalgaz,1.860.000 TL,Evet,,,,
518,Ankara,Çankaya,Tınaztepe,16139-2187,24-03-2023,3 + 1,130 m2,Giriş Katı,45 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,100 TL,Hayır,"Güney, Batı",,,Doğalgaz,1.359.000 TL,Evet,,,,
519,Ankara,Yenimahalle,Yunus Emre,65093-2532,06-04-2023,3 + 1,160 m2,2. Kat,Sıfır Bina,Kombi,4 Katlı,Bilinmiyor,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,,"Güney, Batı",,5.000 TL,Doğalgaz,3.350.000 TL,,,,,
520,Ankara,Altındağ,Battalgazi,97955-252,20-02-2023,3 + 1,140 m2,Kot 2,2 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,Hayır,"Doğu, Batı",,2.500 TL,Doğalgaz,1.060.000 TL,Evet,,,,
521,Ankara,Pursaklar,Fatih,73018-4788,12-04-2023,3 + 1,125 m2,1. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Güney,,,Doğalgaz,1.595.000 TL,Evet,,,,
522,Ankara,Çankaya,Osman Temiz,36851-23371,11-04-2023,4 + 1,180 m2,2. Kat,25 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,100 TL,Hayır,"Güney, Doğu, Batı",,15.000 TL,Doğalgaz,3.250.000 TL,Evet,,,,
523,Ankara,Pursaklar,Merkez,5430-1573,11-04-2023,3 + 1,125 m2,Giriş Katı,14 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Mülk Sahibi,Kat Mülkiyeti,,Hayır,,,,,1.050.000 TL,Evet,,,,
524,Ankara,Çankaya,Şehit Cevdet Özdemir,22114-2411,10-04-2023,2 + 1,100 m2,Kot 1,25 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,100 TL,Hayır,"Güney, Batı",,7.500 TL,Doğalgaz,1.525.000 TL,Evet,,,,
525,Ankara,Sincan,Plevne,69365-3876,08-04-2023,3 + 1,140 m2,4. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,,Betonarme,Boş,Kat Mülkiyeti,50 TL,Hayır,"Güney, Doğu, Batı",,7.000 TL,Doğalgaz,2.250.000 TL,,,,,
526,Ankara,Pursaklar,Merkez,1350-5825,08-04-2023,4 + 1,185 m2,1. Kat,5 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,"Güney, Batı",,,Doğalgaz,2.190.000 TL,Evet,,,,
527,Ankara,Etimesgut,Kazım Karabekir,37640-8661,13-04-2023,4 + 1,280 m2,4. Kat,14 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,100 TL,Hayır,"Doğu, Batı",,,Doğalgaz,2.690.000 TL,Evet,,,,
528,Ankara,Çankaya,Harbiye,16761-31409,13-04-2023,3 + 1,130 m2,2. Kat,23 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,1.000 TL,Evet,"Güney, Doğu",,12.000 TL,Doğalgaz,2.720.000 TL,Evet,,,,
529,Ankara,Çankaya,Aydınlar,1181-13646,08-04-2023,3 + 1,130 m2,2. Kat,27 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,100 TL,Hayır,"Güney, Batı",,10.000 TL,Doğalgaz,2.500.000 TL,Evet,,,,
530,Ankara,Keçiören,Ovacık,132036-355,09-04-2023,4 + 1,200 m2,11. Kat,Sıfır Bina,Merkezi (Pay Ölçer),18 Katlı,Uygun,Eşyalı Değil,2,,,Boş,Kat Mülkiyeti,300 TL,Evet,"Güney, Doğu, Batı",Evet (Site Adı Belirtilmemiş),,,3.600.000 TL,,,,,
531,Ankara,Sincan,Tandoğan,130172-2640,07-04-2023,3 + 1,140 m2,Giriş Katı,16 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,Betonarme,Kiracılı,Kat Mülkiyeti,50 TL,Hayır,"Güney, Batı",,4.500 TL,Doğalgaz,935.000 TL,,,,,
532,Ankara,Keçiören,Ovacık,4901-4306,07-04-2023,3 + 1,175 m2,11. Kat,Sıfır Bina,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,,Kat Mülkiyeti,500 TL,Evet,"Kuzey, Güney, Doğu, Batı",,10.000 TL,Doğalgaz,3.250.000 TL,Evet,,,,
533,Ankara,Altındağ,Beşikkaya,130104-716,13-04-2023,2 + 1,95 m2,Yüksek Giriş,8 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,,Hayır,"Güney, Doğu, Batı",,,Doğalgaz,1.100.000 TL,Evet,,,,
534,Ankara,Keçiören,Etlik,75812-652,10-04-2023,3 + 1,130 m2,4. Kat,20 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Evet,Güney,,8.000 TL,Doğalgaz,1.950.000 TL,Evet,,,,
535,Ankara,Pursaklar,Merkez,4480-23358,08-04-2023,3 + 1,135 m2,3. Kat,4 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,,,Doğalgaz,2.250.000 TL,,,,,
536,Ankara,Yenimahalle,Ergenekon,31522-13681,11-04-2023,3 + 1,120 m2,1. Kat,26 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,,50 TL,Hayır,"Kuzey, Güney, Doğu",,5.000 TL,Doğalgaz,1.295.000 TL,Evet,,,,
537,Ankara,Mamak,Durali Alıç,128870-362,08-04-2023,3 + 1,125 m2,Kot 3,7 Yaşında,Kombi,15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat İrtifakı,,Hayır,"Güney, Doğu, Batı",,,Doğalgaz,1.670.000 TL,Evet,,,,
538,Ankara,Sincan,Fevzi Çakmak,133512-318,09-04-2023,3 + 1,135 m2,1. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun değil,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,100 TL,Hayır,"Güney, Batı",,4.250 TL,Doğalgaz,1.750.000 TL,Evet,,,,
539,Ankara,Çankaya,Şehit Cevdet Özdemir,3493-29079,12-04-2023,5 + 1,200 m2,2. Kat,25 Yaşında,Merkezi,2 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,,Kat Mülkiyeti,700 TL,Hayır,"Güney, Doğu",,10.000 TL,Doğalgaz,3.150.000 TL,Evet,,,,
540,Ankara,Yenimahalle,Pamuklar,131987-683,11-04-2023,4 + 1,180 m2,2. Kat,Sıfır Bina,Merkezi,14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,100 TL,Evet,"Güney, Doğu",,9.000 TL,Doğalgaz,3.350.000 TL,Evet,,,,
541,Ankara,Keçiören,Hisar,65739-18086,11-04-2023,4 + 1,150 m2,Giriş Katı,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,"Güney, Doğu",,5.000 TL,Doğalgaz,1.800.000 TL,Evet,,,,
542,Ankara,Sincan,İstasyon,136047-114,03-04-2023,3 + 1,120 m2,Yüksek Giriş,16 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,"Güney, Doğu, Batı",,,Doğalgaz,875.000 TL,Evet,,,,
543,Ankara,Altındağ,Beşikkaya,134613-82,10-04-2023,3 + 1,135 m2,Ara Kat,5 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,,Evet,Güney,,,Doğalgaz,1.370.000 TL,Evet,,,,
544,Ankara,Çankaya,Aşıkpaşa,134545-46,14-04-2023,5 + 1,340 m2,3. Kat,6 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,100 TL,Evet,Güney,,8.000 TL,Doğalgaz,2.400.000 TL,Evet,,,,
545,Ankara,Pursaklar,Mimar Sinan,20040-39,10-04-2023,4 + 1,190 m2,9. Kat,1 Yaşında,Yerden Isıtma,15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Doğu,,,Doğalgaz,3.350.000 TL,Evet,,,,
546,Ankara,Polatlı,Şehitlik,68444-52,02-04-2023,3 + 1,145 m2,3. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Boş,Kat Mülkiyeti,,Hayır,"Güney, Batı",,3.000 TL,Doğalgaz,825.000 TL,Evet,,,,
547,Ankara,Mamak,Kazım Orbay,34109-4316,15-03-2023,3 + 1,140 m2,3. Kat,2 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,,Hayır,"Güney, Batı",,,Doğalgaz,2.890.000 TL,Evet,,,,
548,Ankara,Keçiören,Çiçekli,6266-6902,15-03-2023,3 + 1,138 m2,2. Kat,28 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,"Güney, Doğu, Batı",,6.500 TL,Doğalgaz,1.485.000 TL,Evet,,,,
549,Ankara,Keçiören,Ovacık,121706-337,14-03-2023,4 + 1,230 m2,Giriş Katı,Sıfır Bina,Merkezi,15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,"Kuzey, Güney, Doğu, Batı",,,Doğalgaz,4.350.000 TL,,,,,
550,Ankara,Mamak,Şafaktepe,131828-277,13-03-2023,3 + 1,120 m2,Kot 1,30 Yaşında,Kombi,4 Katlı,Uygun,,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,50 TL,Hayır,Güney,,5.000 TL,Doğalgaz,790.000 TL,Evet,,,,
551,Ankara,Keçiören,Yayla,131717-126,19-03-2023,2 + 1,100 m2,Yüksek Giriş,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Boş,Kat Mülkiyeti,,Hayır,"Güney, Doğu",,,,799.000 TL,,,,,
552,Ankara,Yenimahalle,Ata,131459-114,11-03-2023,3 + 1,155 m2,4. Kat,6 Yaşında,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,1.000 TL,Hayır,"Kuzey, Doğu",Doğasu Elmaslar Evleri,10.000 TL,,3.479.000 TL,Evet,,,,
553,Ankara,Çankaya,Yukarı Bahçelievler,120032-74,06-04-2023,3 + 1,130 m2,1. Kat,2 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,300 TL,Hayır,"Kuzey, Doğu, Batı",,13.000 TL,Doğalgaz,5.650.000 TL,Evet,,,,
554,Ankara,Mamak,General Zeki Doğan,133310-74,11-03-2023,4 + 1,200 m2,1. Kat,4 Yaşında,Kombi,3 Katlı,Uygun,,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,,Hayır,"Doğu, Batı",,10.000 TL,Doğalgaz,2.490.000 TL,,,,,
555,Ankara,Altındağ,Beşikkaya,136559-35,10-04-2023,4 + 1,155 m2,2. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,,,Boş,Kat Mülkiyeti,50 TL,Evet,"Güney, Doğu",,,,1.450.000 TL,,,,,
556,Ankara,Çankaya,Malazgirt,88764-382,09-04-2023,3 + 1,145 m2,Kot 3,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat İrtifakı,,Evet,"Güney, Doğu",,5.000 TL,Doğalgaz,3.950.000 TL,Evet,,,,
557,Ankara,Sincan,Mustafa Kemal,76752-931,09-03-2023,3 + 1,135 m2,1. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,,,Boş,Kat Mülkiyeti,150 TL,Hayır,"Kuzey, Güney, Doğu, Batı",,,,1.700.000 TL,,,,,
558,Ankara,Keçiören,İncirli,63290-986,07-03-2023,3 + 3,120 m2,3. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,,Hayır,"Kuzey, Güney, Doğu, Batı",,,Doğalgaz,1.650.000 TL,Evet,,,,
559,Ankara,Mamak,Bahçeleriçi,135135-48,15-03-2023,3 + 1,125 m2,2. Kat,10 Yaşında,Kombi,4 Katlı,Uygun,,1,,,,,,,,,,,1.440.000 TL,,,,,
560,Ankara,Etimesgut,Bağlıca,123106-443,12-04-2023,4 + 1,200 m2,Ara Kat,6 Yaşında,Yerden Isıtma,9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,450 TL,Hayır,"Kuzey, Güney, Batı",,13.500 TL,Doğalgaz,5.495.000 TL,Evet,,,,
561,Ankara,Gölbaşı,Karşıyaka,112435-3727,29-03-2023,3 + 1,138 m2,Yüksek Giriş,15 Yaşında,Kat Kaloriferi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,,Kat Mülkiyeti,50 TL,Evet,"Güney, Doğu",,,Doğalgaz,1.399.000 TL,Evet,,,,
562,Ankara,Yenimahalle,Ata,46640-5333,03-04-2023,3 + 1,160 m2,6. Kat,8 Yaşında,Merkezi (Pay Ölçer),18 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,Hayır,"Güney, Doğu, Batı",,,Doğalgaz,3.400.000 TL,Evet,,,,
563,Ankara,Etimesgut,Bağlıca,28888-1021,04-03-2023,4 + 1,180 m2,1. Kat,Sıfır Bina,Merkezi (Pay Ölçer),16 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,"Kuzey, Güney, Doğu, Batı",,15.000 TL,Doğalgaz,4.600.000 TL,Evet,,,,
564,Ankara,Keçiören,Etlik,129460-190,10-03-2023,3 + 1,130 m2,Yüksek Giriş,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,100 TL,Evet,"Kuzey, Güney, Doğu, Batı",,6.000 TL,Doğalgaz,1.590.000 TL,Evet,,,,
565,Ankara,Çankaya,Alacaatlı,67934-4241,27-03-2023,6 + 1,300 m2,,Sıfır Bina,Merkezi (Pay Ölçer),5 Katlı,Uygun değil,Eşyalı Değil,2,,,,,,,,,,,16.000.000 TL,,,,,
566,Ankara,Çankaya,Birlik,136366-8,14-04-2023,3 + 1,140 m2,3. Kat,22 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,Hayır,"Kuzey, Doğu, Batı",,9.000 TL,Doğalgaz,2.500.000 TL,Evet,,,,
567,Ankara,Altındağ,Battalgazi,10214-2590,15-03-2023,3 + 1,140 m2,Giriş Katı,12 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,25 TL,Hayır,"Kuzey, Doğu, Batı",,1.250 TL,Doğalgaz,950.000 TL,Evet,,,,
568,Ankara,Çankaya,Alacaatlı,95770-1735,08-04-2023,4 + 1,233 m2,3. Kat,1 Yaşında,Merkezi (Pay Ölçer),20 Katlı,Uygun değil,Eşyalı Değil,4,Betonarme,İkinci El,Mülk Sahibi,,750 TL,Hayır,"Güney, Doğu",,19.000 TL,Doğalgaz,5.500.000 TL,Evet,,,,
569,Ankara,Yenimahalle,Turgut Özal,130551-167,10-04-2023,4 + 1,185 m2,14. Kat,3 Yaşında,Merkezi (Pay Ölçer),17 Katlı,Uygun değil,Eşyalı,2,,,Mülk Sahibi,Kat Mülkiyeti,1 TL,Hayır,"Güney, Doğu, Batı",Evet (Site Adı Belirtilmemiş),,,7.250.000 TL,,,,,
570,Ankara,Etimesgut,Tunahan,1475-3440,07-03-2023,3 + 1,135 m2,9. Kat,19 Yaşında,Kombi,14 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat İrtifakı,690 TL,Hayır,"Güney, Doğu",,7.000 TL,,1.600.000 TL,Evet,,,,
571,Ankara,Mamak,General Zeki Doğan,128661-61,09-03-2023,5 + 1,165 m2,En Üst Kat,5 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,125 TL,Evet,Doğu,,7.000 TL,Doğalgaz,2.500.000 TL,Evet,,,,
572,Ankara,Mamak,Mutlu,135371-54,09-04-2023,3 + 1,135 m2,2. Kat,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,75 TL,Hayır,"Güney, Batı",,5.000 TL,Doğalgaz,1.093.000 TL,Evet,,,,
573,Ankara,Gölbaşı,Eymir,134558-47,05-03-2023,3 + 1,140 m2,1. Kat,12 Yaşında,Kombi,3 Katlı,Bilinmiyor,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,,,Güney,,,Doğalgaz,2.075.000 TL,,,,,
574,Ankara,Mamak,Misket,120327-329,14-04-2023,3 + 1,160 m2,Kot 1,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Evet,"Güney, Batı",,,Doğalgaz,1.090.000 TL,Evet,,,,
575,Ankara,Çankaya,Gökkuşağı,4937-5418,22-03-2023,3 + 1,155 m2,3. Kat,16 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,,,Mülk Sahibi,Kat Mülkiyeti,200 TL,Hayır,"Kuzey, Batı",,,,2.995.000 TL,,,,,
576,Ankara,Çankaya,Yukarı Dikmen,32276-1449,13-04-2023,2 + 1,90 m2,6. Kat,1 Yaşında,Merkezi (Pay Ölçer),7 Katlı,Uygun,Eşyalı,2,Betonarme,Sıfır,Kiracılı,Kat Mülkiyeti,1.655 TL,Hayır,Doğu,,10.000 TL,Doğalgaz,3.900.000 TL,Evet,,,,
577,Ankara,Çankaya,Alacaatlı,133272-131,22-02-2023,2 + 1,67 m2,3. Kat,5 Yaşında,Merkezi (Pay Ölçer),17 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,500 TL,Hayır,"Güney, Doğu",,8.500 TL,Doğalgaz,2.490.000 TL,Evet,,,,
578,Ankara,Çankaya,Cevizlidere,46649-9863,20-02-2023,4 + 1,145 m2,1. Kat,Sıfır Bina,Merkezi (Pay Ölçer),5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,Hayır,,,,Doğalgaz,4.970.000 TL,Evet,,,,
579,Ankara,Yenimahalle,Işınlar,99931-735,20-02-2023,3 + 1,150 m2,1. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,50 TL,Hayır,,,,Doğalgaz,1.850.000 TL,Evet,,,,
580,Ankara,Keçiören,Yükseltepe,135949-29,10-04-2023,3 + 1,145 m2,3. Kat,7 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,Hayır,"Kuzey, Güney",,,Doğalgaz,1.550.000 TL,,,,,
581,Ankara,Ayaş,Şeyhmuhittin,51676-4700,02-03-2023,4 + 1,215 m2,,Sıfır Bina,Kombi,2 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,"Kuzey, Güney, Doğu, Batı",vadiköy villaları,,Doğalgaz,3.500.000 TL,Evet,,,,
582,Ankara,Mamak,Durali Alıç,122265-1004,09-04-2023,5 + 1,220 m2,11. Kat,6 Yaşında,Kombi,11 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,,Hayır,"Güney, Batı",,,Doğalgaz,5.000.000 TL,Evet,,,,
583,Ankara,Çankaya,Gökkuşağı,75968-1369,24-03-2023,3 + 1,135 m2,2. Kat,10 Yaşında,Kombi,4 Katlı,Uygun değil,Eşyalı Değil,3,Betonarme,İkinci El,Kiracılı,Kat İrtifakı,300 TL,Hayır,"Güney, Doğu",,,Doğalgaz,2.595.000 TL,Evet,,,,
